MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Rainfall,RISK_MM,RainToday,RainTomorrow
4.8,13.3,35,11,20,83,60,1021.6,1019.8,8,8,7.8,12.7,1.6,2.2,1,1
4.8,13.3,35,11,20,83,60,1021.6,1019.8,8,8,7.8,12.7,1.6,2.2,1,1
4.6,13.9,26,6,17,100,61,1033.4,1032.5,4,3,7.6,13.2,2.6,0,1,0
4.6,13.9,26,6,17,100,61,1033.4,1032.5,4,3,7.6,13.2,2.6,0,1,0
8,14,33,9,7,100,90,1025.2,1022.7,7,8,11.1,13,5,5,1,1
8,14,33,9,7,100,90,1025.2,1022.7,7,8,11.1,13,5,5,1,1
10.1,15.5,20,7,6,100,85,1024.6,1022.3,6,8,11.2,14.5,2.4,2,1,1
10.1,15.5,20,7,6,100,85,1024.6,1022.3,6,8,11.2,14.5,2.4,2,1,1
11.1,18,24,7,13,100,78,1022.1,1018.8,8,8,13.1,17.1,2,0,1,0
8.3,11.9,52,9,19,89,78,1006.5,1005.2,8,8,9.7,8.8,4.4,7.2,1,1
8.3,11.9,52,9,19,89,78,1006.5,1005.2,8,8,9.7,8.8,4.4,7.2,1,1
4.5,11.2,35,11,15,92,65,1016.6,1014.9,7,7,4.7,9.2,7.2,0,1,0
6.2,17.7,52,9,19,87,70,1021.6,1018.5,7,8,12.4,15.9,5,0.2,1,0
4.7,10.4,43,13,17,87,83,1018.6,1014.5,1,8,6.3,9.3,1.2,1,1,0
4.7,10.4,43,13,17,87,83,1018.6,1014.5,1,8,6.3,9.3,1.2,1,1,0
7.4,13.3,26,13,15,96,85,1017.6,1014.5,8,8,8.1,11.7,1.6,2.8,1,1
7.4,13.3,26,13,15,96,85,1017.6,1014.5,8,8,8.1,11.7,1.6,2.8,1,1
3.4,11.5,28,7,11,94,89,1014.4,1010.7,8,8,7.6,10.2,0.4,8.2,0,1
3.4,11.5,28,7,11,94,89,1014.4,1010.7,8,8,7.6,10.2,0.4,8.2,0,1
2.6,11.2,20,9,11,95,85,1019.8,1016.6,8,8,7.2,10.4,0,2.8,0,1
2.9,15.6,20,9,13,100,58,1019.2,1014.9,8,8,5.8,14.9,0,17.2,0,1
4.6,14.5,41,17,15,79,57,1015.8,1014.9,8,8,9.1,12.6,1.2,0,1,0
6.4,14.4,44,9,15,78,58,1010.9,1011.5,8,8,10.4,14,3.8,0.6,1,0
6.4,11.9,44,15,17,89,85,1012.6,1010.6,8,8,8.7,10.7,4.2,8.8,1,1
6.4,11.9,44,15,17,89,85,1012.6,1010.6,8,8,8.7,10.7,4.2,8.8,1,1
6,15,22,9,0,100,75,1023.3,1023.8,8,8,9,13.6,4.2,0,1,0
6,15,22,9,0,100,75,1023.3,1023.8,8,8,9,13.6,4.2,0,1,0
9.8,20,57,11,26,84,51,1018.8,1011.4,5,1,15,19.4,2.8,3.6,1,1
10.8,18.4,35,7,22,100,82,1002.2,999.6,8,8,13.4,16.5,37.4,0.2,1,0
10.8,18.4,35,7,22,100,82,1002.2,999.6,8,8,13.4,16.5,37.4,0.2,1,0
7.7,14,39,20,20,79,67,1008.7,1007.6,5,8,9.7,12.8,1.2,2,1,1
7.7,14,39,20,20,79,67,1008.7,1007.6,5,8,9.7,12.8,1.2,2,1,1
7.3,14.9,43,22,19,87,72,1009.1,1010.7,8,6,9.4,13.6,2,0.4,1,0
10.3,16.7,70,35,35,84,50,1006.6,1011.3,8,6,10.3,15,0.8,3.6,0,1
15.8,17.2,72,17,30,87,56,1002.9,1008,8,8,16.3,15.7,1.6,4,1,1
4.6,15.5,44,15,24,77,49,1018.4,1018.5,1,7,8.1,13.7,2.2,0,1,0
13.3,18.2,46,17,20,90,87,1008.4,1010.5,8,8,13.8,14.6,2.6,0.4,1,0
10.6,17.1,46,17,26,57,61,1020.7,1019,8,8,14.1,15.9,5.8,4.4,1,1
10.6,17.1,46,17,26,57,61,1020.7,1019,8,8,14.1,15.9,5.8,4.4,1,1
12.1,18.6,46,11,26,75,65,1015,1011.4,8,8,14.3,17.1,4.4,0.4,1,0
10.1,17.5,56,20,28,90,60,1000.8,1001.3,8,6,10.1,14.6,29.4,3.2,1,1
10.1,17.5,56,20,28,90,60,1000.8,1001.3,8,6,10.1,14.6,29.4,3.2,1,1
18.3,23.9,37,20,19,93,68,1010.7,1011,8,3,18.3,20.8,5.2,13,1,1
16.9,29,31,17,15,48,38,1020.8,1019.1,8,1,21.1,26.8,0,1.4,0,1
20.1,23.4,41,20,15,84,86,1010.8,1006.7,8,8,20.5,20.7,2.8,31,1,1
19.2,23.1,20,13,13,99,98,998.9,994.8,8,8,20.1,22,21.8,7,1,1
11.6,22.8,46,13,24,80,30,1010.1,1011.4,8,1,13.6,21.4,1.6,0,1,0
17,27.2,50,0,7,94,54,1020.9,1018,8,6,18.5,25,8.8,0,1,0
17,27.2,50,0,7,94,54,1020.9,1018,8,6,18.5,25,8.8,0,1,0
19,30.1,31,6,19,90,33,1017.9,1015.2,8,1,20,29.1,2.8,0,1,0
17.4,26.2,28,9,15,100,68,1018.7,1016.1,8,8,18.3,23.4,16.6,0.4,1,0
17.4,26.2,28,9,15,100,68,1018.7,1016.1,8,8,18.3,23.4,16.6,0.4,1,0
13.8,19.7,22,6,9,86,98,1020.4,1020.8,5,8,18.3,17.1,0.4,9.2,0,1
17.6,21.6,17,0,9,94,81,1016.7,1016.9,8,8,19.1,21,1.6,9,1,1
14.5,23.3,30,9,9,100,67,1020.3,1018.9,8,7,16,21.3,16.8,0,1,0
14.5,23.3,30,9,9,100,67,1020.3,1018.9,8,7,16,21.3,16.8,0,1,0
15.7,17.6,20,11,13,100,100,1015.2,1010.5,8,8,16.5,17.3,12.4,66.2,1,1
15.7,17.6,20,11,13,100,100,1015.2,1010.5,8,8,16.5,17.3,12.4,66.2,1,1
16.4,24,30,7,15,100,68,1007.2,1005.8,8,8,17.5,23.7,66.2,0.4,1,0
12.3,22.5,31,6,13,82,52,1017.3,1013.9,3,1,16.6,21.8,1.6,0,1,0
10.5,18.1,28,17,11,89,58,1016.2,1015.7,8,2,11.9,17.4,15,0,1,0
10.5,18.1,28,17,11,89,58,1016.2,1015.7,8,2,11.9,17.4,15,0,1,0
8.4,12,30,6,19,96,82,998.4,998.4,7,6,9.5,12,3.8,0.4,1,0
8.4,12,30,6,19,96,82,998.4,998.4,7,6,9.5,12,3.8,0.4,1,0
8.9,13.9,22,4,13,99,97,1021.9,1019,7,7,11.6,13.4,2.6,11.4,1,1
8.9,13.9,22,4,13,99,97,1021.9,1019,7,7,11.6,13.4,2.6,11.4,1,1
10.1,20.5,19,6,13,100,68,1023,1020.7,8,8,13.9,19.9,4.2,0,1,0
10.1,20.5,19,6,13,100,68,1023,1020.7,8,8,13.9,19.9,4.2,0,1,0
11,19.1,22,2,13,100,72,1017.5,1015.7,7,3,13.9,17.9,1.4,0,1,0
11,19.1,22,2,13,100,72,1017.5,1015.7,7,3,13.9,17.9,1.4,0,1,0
10.6,14,26,13,15,93,88,1014.4,1015.9,7,8,11.9,13.5,36.4,0.4,1,0
10.6,14,26,13,15,93,88,1014.4,1015.9,7,8,11.9,13.5,36.4,0.4,1,0
10,14,24,9,6,95,95,1018.2,1017.9,8,8,12.7,13.7,8.2,2.2,1,1
10,14,24,9,6,95,95,1018.2,1017.9,8,8,12.7,13.7,8.2,2.2,1,1
11.4,13.8,30,15,15,89,82,1019.3,1019,8,8,11.6,13.6,0.6,1.4,0,1
11.4,13.8,30,15,15,89,82,1019.3,1019,8,8,11.6,13.6,0.6,1.4,0,1
7.9,12.2,20,0,9,100,100,1016.1,1013.2,8,8,10.3,12.2,3.6,17.4,1,1
5.7,13.8,22,11,0,95,77,1027.9,1028.7,7,1,8.7,12.2,6.8,0,1,0
5.7,13.8,22,11,0,95,77,1027.9,1028.7,7,1,8.7,12.2,6.8,0,1,0
5.8,12.2,52,20,28,80,86,1011.3,1003,8,8,11.9,11.9,0,8.6,0,1
5.8,13.2,48,20,22,86,73,1015,1016,8,8,9.8,12.3,7.6,1.4,1,1
5.8,13.2,48,20,22,86,73,1015,1016,8,8,9.8,12.3,7.6,1.4,1,1
6.4,10.7,56,22,20,98,84,1004.9,1006.3,8,8,7.5,10.4,5,1.2,1,1
6.4,10.7,56,22,20,98,84,1004.9,1006.3,8,8,7.5,10.4,5,1.2,1,1
2,10.1,28,6,17,97,73,1019.9,1020.3,1,8,4.9,9.8,1.2,1,1,0
4.1,11.1,39,17,11,93,85,1016.3,1015.9,8,8,8.6,10.4,1.8,0,1,0
4.1,11.1,39,17,11,93,85,1016.3,1015.9,8,8,8.6,10.4,1.8,0,1,0
5,11.6,43,11,13,89,87,1003.2,998.8,7,8,6.9,8.4,3.8,9.8,1,1
5,11.6,43,11,13,89,87,1003.2,998.8,7,8,6.9,8.4,3.8,9.8,1,1
7.1,11.3,28,9,13,91,86,1021,1019.5,8,8,7.7,9.9,0.4,4.4,0,1
7.1,11.3,28,9,13,91,86,1021,1019.5,8,8,7.7,9.9,0.4,4.4,0,1
7.4,12.3,39,9,28,98,59,1019.6,1020.6,8,6,7.8,11.2,4.4,0,1,0
3.5,11.3,24,6,13,96,90,1022.7,1018.1,8,8,6,11,0.2,7.8,0,1
8.1,12.4,50,26,22,86,56,1013,1011.7,8,3,8.9,11.6,2,6.6,1,1
2.2,17.8,46,0,11,100,61,1021,1019.5,8,4,8.1,16.2,1.8,0.2,1,0
2.2,17.8,46,0,11,100,61,1021,1019.5,8,4,8.1,16.2,1.8,0.2,1,0
4.7,8.7,54,13,19,85,81,1010.3,1010.4,8,3,5.9,6.7,1,2.2,0,1
7.6,18.3,30,6,20,81,52,1013.6,1013.2,7,8,11.1,17.5,6.6,0,1,0
7.6,18.3,30,6,20,81,52,1013.6,1013.2,7,8,11.1,17.5,6.6,0,1,0
7.7,16.5,35,11,13,85,63,1012,1013.2,4,8,11.6,16.3,12.4,0,1,0
7.7,16.5,35,11,13,85,63,1012,1013.2,4,8,11.6,16.3,12.4,0,1,0
12.7,21.8,30,17,7,93,60,1013.1,1012.8,8,2,13.5,21,41,0.6,1,0
11.7,18.6,65,17,24,76,50,1011.9,1012.8,8,8,13.9,17.3,9.6,0,1,0
11.7,18.6,65,17,24,76,50,1011.9,1012.8,8,8,13.9,17.3,9.6,0,1,0
7.3,18.1,41,11,17,87,61,1013.5,1015.7,7,8,9.6,13.9,3.2,0.2,1,0
7.3,18.1,41,11,17,87,61,1013.5,1015.7,7,8,9.6,13.9,3.2,0.2,1,0
15.2,21.7,59,22,35,43,37,1002.3,1005,8,1,21.5,20.7,0,5,0,1
14.6,21.1,52,28,33,89,52,1004.5,1007.3,8,6,14.6,20.1,24.4,0.2,1,0
14.6,21.1,52,28,33,89,52,1004.5,1007.3,8,6,14.6,20.1,24.4,0.2,1,0
10.1,22.8,44,17,24,63,34,1018.2,1017.6,1,1,14.3,21.4,27,0.2,1,0
10.1,22.8,44,17,24,63,34,1018.2,1017.6,1,1,14.3,21.4,27,0.2,1,0
20.5,32.4,57,20,6,55,69,1008.7,1004.1,6,8,25.4,23.7,0,13.2,0,1
14.8,25.8,31,4,13,70,67,1011.8,1011.7,7,7,19,22.6,0,13.4,0,1
15.7,23.7,31,17,13,73,78,1005.6,1004.2,8,7,18.3,18.5,4.4,1.4,1,1
15.7,23.7,31,17,13,73,78,1005.6,1004.2,8,7,18.3,18.5,4.4,1.4,1,1
15.8,27.4,54,17,33,64,52,1009.7,1010.6,5,8,20.4,21.4,1.4,0,1,0
15.8,27.4,54,17,33,64,52,1009.7,1010.6,5,8,20.4,21.4,1.4,0,1,0
19.7,21.7,24,7,13,97,95,1010.9,1010.3,8,8,20.3,21.4,7,12.6,1,1
19.7,21.7,24,7,13,97,95,1010.9,1010.3,8,8,20.3,21.4,7,12.6,1,1
17.9,28.1,50,15,22,96,53,1000.4,1000.2,8,8,18.3,25.2,46.8,0.4,1,0
17.9,28.1,50,15,22,96,53,1000.4,1000.2,8,8,18.3,25.2,46.8,0.4,1,0
18.1,28.8,35,6,11,75,49,1009.8,1009.2,7,6,20.7,26.8,8.4,0,1,0
20.1,30.8,28,0,13,76,46,1005.4,1002.8,8,8,24.3,29,15.8,0.2,1,0
20.1,30.8,28,0,13,76,46,1005.4,1002.8,8,8,24.3,29,15.8,0.2,1,0
16.9,30.9,24,11,9,86,43,1016.5,1014.1,1,1,20.2,29.7,10.6,0,1,0
16.9,30.9,24,11,9,86,43,1016.5,1014.1,1,1,20.2,29.7,10.6,0,1,0
19.7,28.2,50,9,17,76,53,1018.2,1016.4,7,8,20.8,26.8,0,6,0,1
18.1,35.1,37,9,20,65,16,1008.4,1004.9,8,3,20.7,34.3,0,1.4,0,1
14.5,29.6,33,4,19,63,27,1011.3,1007,8,7,16.8,28,0,2.8,0,1
11.8,19.9,37,6,19,83,60,1008.3,1006.8,7,8,14.2,18,8.8,4,1,1
11.8,19.9,37,6,19,83,60,1008.3,1006.8,7,8,14.2,18,8.8,4,1,1
12.7,24.2,39,9,13,85,62,1022.1,1019.3,8,6,16.1,22.5,3,1.4,1,1
12.7,24.2,39,9,13,85,62,1022.1,1019.3,8,6,16.1,22.5,3,1.4,1,1
15.2,19.9,35,9,13,94,98,1015.9,1012.3,8,8,17.5,17.2,35.8,15.8,1,1
15.2,19.9,35,9,13,94,98,1015.9,1012.3,8,8,17.5,17.2,35.8,15.8,1,1
9.9,17.4,35,20,17,71,49,1021.1,1023.1,3,7,12.6,15.8,15.8,0.2,1,0
15.2,20,26,7,17,94,56,1007.2,1005.3,8,8,16,19.4,3.6,7,1,1
15.2,20,26,7,17,94,56,1007.2,1005.3,8,8,16,19.4,3.6,7,1,1
7.1,19.7,37,4,24,100,48,1014.1,1013.7,8,5,9.2,18.9,2.6,0.2,1,0
7.1,19.7,37,4,24,100,48,1014.1,1013.7,8,5,9.2,18.9,2.6,0.2,1,0
9.9,15.4,39,15,24,91,71,1018.6,1015.9,8,8,11.8,14.2,0.8,2.8,0,1
9.9,18,50,26,28,97,52,1011.9,1013.2,8,8,12.4,16.4,9.2,0.8,1,0
9.9,18,50,26,28,97,52,1011.9,1013.2,8,8,12.4,16.4,9.2,0.8,1,0
10.3,17.6,26,11,17,89,69,1014.4,1014.5,8,8,14.9,16.9,12.8,0,1,0
10.3,17.6,26,11,17,89,69,1014.4,1014.5,8,8,14.9,16.9,12.8,0,1,0
7.4,18.7,33,15,20,96,70,1022.7,1018.1,8,4,11.7,18.5,3.2,11.2,1,1
7.4,18.7,33,15,20,96,70,1022.7,1018.1,8,4,11.7,18.5,3.2,11.2,1,1
9.1,15.8,30,0,13,100,64,1022.6,1021.8,1,7,11,14,11.2,0,1,0
8.4,14.5,33,6,17,80,64,1018.4,1013.9,8,7,9.6,13.8,0,2.4,0,1
-1.2,9.9,17,4,11,99,76,1023.5,1018.6,8,8,2.6,9,0.2,6.4,0,1
5.9,14.4,19,6,6,100,100,1019.9,1016.4,8,8,11.3,14.2,14.6,11.6,1,1
5.9,14.4,19,6,6,100,100,1019.9,1016.4,8,8,11.3,14.2,14.6,11.6,1,1
9.9,11.1,15,0,0,100,100,1016.2,1015.6,8,8,10.4,10.7,22.4,16.4,1,1
9.9,11.1,15,0,0,100,100,1016.2,1015.6,8,8,10.4,10.7,22.4,16.4,1,1
7,14,15,2,11,100,91,1022.1,1020.6,8,8,9.8,13.6,7.2,1,1,0
3.3,14.2,24,6,13,94,69,1020.4,1017.2,8,8,9,13,1.8,2.4,1,1
3.3,14.2,24,6,13,94,69,1020.4,1017.2,8,8,9,13,1.8,2.4,1,1
5.1,11.3,30,6,17,95,81,1005.9,1004.3,8,8,5.9,8.6,5.4,2.8,1,1
5.1,11.3,30,6,17,95,81,1005.9,1004.3,8,8,5.9,8.6,5.4,2.8,1,1
4.4,6.8,30,13,11,96,93,1016.6,1017.1,8,8,4.7,6.4,10,4.4,1,1
4.5,13.5,48,20,19,89,83,1023.2,1022.5,8,8,10.4,12.1,3,2.8,1,1
4.5,13.5,48,20,19,89,83,1023.2,1022.5,8,8,10.4,12.1,3,2.8,1,1
8.2,11.8,54,17,33,87,55,1016.5,1017.1,8,8,8.6,11,3,0,1,0
8.2,11.8,54,17,33,87,55,1016.5,1017.1,8,8,8.6,11,3,0,1,0
7.2,11.9,35,13,20,99,60,1013.4,1014.6,8,8,8.7,11.2,27.2,2.6,1,1
7.2,11.9,35,13,20,99,60,1013.4,1014.6,8,8,8.7,11.2,27.2,2.6,1,1
2,10.9,20,13,13,87,73,1019.9,1020.6,8,8,5.2,10.2,1.4,1.4,1,1
2,10.9,20,13,13,87,73,1019.9,1020.6,8,8,5.2,10.2,1.4,1.4,1,1
5,12.6,52,9,9,100,67,1025.6,1023.7,8,8,7.6,12.1,1.4,0,1,0
3.8,15.1,31,9,19,99,58,1016.4,1011.6,7,8,7.3,14.3,0,1.8,0,1
1.7,12.3,33,15,15,90,78,1019.2,1020.1,4,8,7.5,11,5.4,0,1,0
1.7,12.3,33,15,15,90,78,1019.2,1020.1,4,8,7.5,11,5.4,0,1,0
7.9,20.7,24,2,11,92,52,1017.8,1016,3,1,12.9,19.9,1.4,0.8,1,0
7.9,20.7,24,2,11,92,52,1017.8,1016,3,1,12.9,19.9,1.4,0.8,1,0
8.8,11.7,35,9,11,87,91,1020.7,1022.3,8,7,10.1,9.7,15.2,15.2,1,1
8.8,11.7,35,9,11,87,91,1020.7,1022.3,8,7,10.1,9.7,15.2,15.2,1,1
9.8,15.8,44,11,31,94,73,1020.7,1017.9,8,8,10.7,12.3,10.6,0,1,0
9.8,15.8,44,11,31,94,73,1020.7,1017.9,8,8,10.7,12.3,10.6,0,1,0
8.2,13.6,50,15,28,76,53,1019.6,1018,8,2,9.9,12.7,1.6,1,1,0
8.2,13.6,50,15,28,76,53,1019.6,1018,8,2,9.9,12.7,1.6,1,1,0
15.4,22.1,37,7,11,85,76,1022.2,1019.2,8,8,16.9,20,0.4,1.8,0,1
16.6,24.7,43,7,26,80,66,1012.3,1011,8,8,20.8,22.2,1.6,0.8,1,0
15,27.3,57,13,19,90,50,1014,1006.6,8,8,17.7,26,15.2,22.8,1,1
15,27.3,57,13,19,90,50,1014,1006.6,8,8,17.7,26,15.2,22.8,1,1
15.9,27.1,44,11,24,82,43,1010.9,1009.7,8,6,19.2,25.1,22.8,0.2,1,0
15.2,25.1,39,6,17,90,59,1008.7,1006.9,7,4,18.2,24.4,4.2,1.8,1,1
15.2,25.1,39,6,17,90,59,1008.7,1006.9,7,4,18.2,24.4,4.2,1.8,1,1
12.1,23.4,37,19,20,64,43,1013.9,1013.3,3,1,15.6,22.2,1.8,0,1,0
17.9,28.2,50,7,22,78,49,1016.7,1012,8,8,20.7,26.3,10.6,4.8,1,1
17.9,28.2,50,7,22,78,49,1016.7,1012,8,8,20.7,26.3,10.6,4.8,1,1
21.1,30.7,52,11,24,81,58,1014.5,1011.4,8,7,21.4,26.7,0.8,10.2,0,1
18.8,23.1,52,20,24,89,71,1004.4,1005.1,8,7,19.2,19.8,3.2,9.8,1,1
18.4,23.1,48,11,39,62,67,1014,1014.8,8,8,21.8,19.5,2.2,15.6,1,1
18.4,23.1,48,11,39,62,67,1014,1014.8,8,8,21.8,19.5,2.2,15.6,1,1
15.5,22.9,31,6,9,92,63,1016.3,1013.9,8,8,17.2,22.2,6.8,0.2,1,0
15.5,22.9,31,6,9,92,63,1016.3,1013.9,8,8,17.2,22.2,6.8,0.2,1,0
22.8,28.1,39,9,2,67,89,1008.8,1007.4,7,8,24.2,21.7,0,12.6,0,1
17.7,31.7,35,0,13,83,47,1008.1,1002.8,7,1,20.8,30.4,4.2,0,1,0
17.7,31.7,35,0,13,83,47,1008.1,1002.8,7,1,20.8,30.4,4.2,0,1,0
13,26.1,28,17,13,88,47,1004.2,1003.2,8,2,14.7,24.2,28.6,0.2,1,0
13,26.1,28,17,13,88,47,1004.2,1003.2,8,2,14.7,24.2,28.6,0.2,1,0
20,34,28,7,7,80,45,1019,1016.9,8,4,23.1,32.5,6.6,0.2,1,0
20,34,28,7,7,80,45,1019,1016.9,8,4,23.1,32.5,6.6,0.2,1,0
10.6,25.7,28,9,11,72,36,1021.8,1017.9,1,2,16.5,24.8,3.8,0,1,0
12.8,23.6,31,7,13,97,46,1022.6,1019.9,8,3,16.5,23,3.6,0,1,0
16.8,23.4,30,2,19,100,64,1018.1,1015.1,8,8,17.9,22.5,8.6,4,1,1
16.8,23.4,30,2,19,100,64,1018.1,1015.1,8,8,17.9,22.5,8.6,4,1,1
13.2,20,63,30,28,74,46,1012.1,1013,3,4,16.7,17.7,4,0,1,0
14.7,18.3,54,17,4,90,73,1003.4,1000.7,8,1,17.9,17.6,46,13.4,1,1
14.7,18.3,54,17,4,90,73,1003.4,1000.7,8,1,17.9,17.6,46,13.4,1,1
9.3,15.8,43,13,24,82,63,1017.6,1015.4,7,8,11,14.5,2.2,2,1,1
9.3,15.8,43,13,24,82,63,1017.6,1015.4,7,8,11,14.5,2.2,2,1,1
10.8,17.2,44,17,19,96,86,1016.3,1017,8,8,14.4,15.8,2,0.2,1,0
6.3,20.4,26,0,13,100,47,1021.5,1017.4,8,1,10,19.2,0,4.8,0,1
10.4,15.8,59,28,26,75,55,1018.6,1018.5,8,8,13.5,14.9,3,0,1,0
6.9,14.1,31,7,15,100,84,1005,1002.3,8,8,10.5,13,15.2,1.2,1,1
6.9,14.1,31,7,15,100,84,1005,1002.3,8,8,10.5,13,15.2,1.2,1,1
9.8,14.9,30,13,15,95,92,1015.2,1008.3,8,8,11.6,13.5,11.6,11.6,1,1
9.8,14.9,30,13,15,95,92,1015.2,1008.3,8,8,11.6,13.5,11.6,11.6,1,1
7.2,12.3,31,11,17,99,80,1004.9,1004,8,8,9,11.6,1.2,3.6,1,1
7.2,12.3,31,11,17,99,80,1004.9,1004,8,8,9,11.6,1.2,3.6,1,1
9.8,14.6,35,9,17,88,76,1013.1,1010.1,8,8,11.4,14,1.8,7.2,1,1
9.8,14.6,35,9,17,88,76,1013.1,1010.1,8,8,11.4,14,1.8,7.2,1,1
10.5,13.8,28,15,19,89,64,1020,1020.3,8,6,10.9,12.5,3,1.2,1,1
10.5,13.8,28,15,19,89,64,1020,1020.3,8,6,10.9,12.5,3,1.2,1,1
4.1,15.9,24,13,9,97,83,1014.7,1013.5,8,8,12.9,14.8,7.6,0.2,1,0
10,16.6,35,7,22,90,83,1000.1,998.4,8,8,11.9,13.9,14.4,1.4,1,1
9.1,13.7,43,24,20,89,68,1005.9,1008.4,8,7,10.6,12.5,12.6,0.2,1,0
9.1,13.7,43,24,20,89,68,1005.9,1008.4,8,7,10.6,12.5,12.6,0.2,1,0
6.6,8.2,48,28,26,87,85,1004.8,1007.6,8,6,7,7.5,4,2.6,1,1
6.6,8.2,48,28,26,87,85,1004.8,1007.6,8,6,7,7.5,4,2.6,1,1
5.2,11.4,26,9,7,96,76,1019,1021.4,8,8,7.3,11.1,11.4,0.4,1,0
5.2,11.4,26,9,7,96,76,1019,1021.4,8,8,7.3,11.1,11.4,0.4,1,0
6.7,10.6,19,0,7,92,99,1011.2,1008.6,8,8,7.8,8.9,1,7.6,0,1
7,15.8,13,0,9,100,76,1025.5,1023.1,8,8,9,13.9,2,0,1,0
7,15.8,13,0,9,100,76,1025.5,1023.1,8,8,9,13.9,2,0,1,0
9.1,16.2,44,22,19,82,52,1009.3,1007.9,8,1,12.8,15.7,16.6,0.4,1,0
9.1,16.2,44,22,19,82,52,1009.3,1007.9,8,1,12.8,15.7,16.6,0.4,1,0
3.6,9.5,54,24,19,87,66,1019.3,1023.1,8,8,4.3,8.9,9.6,0.2,1,0
7.3,15.2,17,7,7,100,88,1023.3,1021.8,8,8,10.9,14,5,0,1,0
6.2,16.8,15,11,7,100,96,1020.1,1015.6,8,8,10,13.8,0.4,6.8,0,1
7.1,10.8,63,24,28,82,67,1005.2,1009.8,8,8,8.5,8.4,24.2,0.6,1,0
7.1,10.8,63,24,28,82,67,1005.2,1009.8,8,8,8.5,8.4,24.2,0.6,1,0
4.5,11.3,39,15,20,85,72,1017.4,1014.4,6,8,6.9,9.7,4,10.6,1,1
4.5,11.3,39,15,20,85,72,1017.4,1014.4,6,8,6.9,9.7,4,10.6,1,1
6.9,12.6,39,17,24,90,82,1013.7,1017.3,5,6,9.5,11.5,10.6,0,1,0
8,14.3,22,7,9,93,76,1019.4,1017.4,8,8,9.7,13.7,2.2,3.8,1,1
8,14.3,22,7,9,93,76,1019.4,1017.4,8,8,9.7,13.7,2.2,3.8,1,1
9.6,11.8,33,0,22,100,92,1017,1012.3,8,6,10.6,11.5,3.8,21,1,1
7.4,15,39,11,15,79,56,1015.7,1013.9,7,8,11.2,14.1,2.6,0.2,1,0
7.4,15,39,11,15,79,56,1015.7,1013.9,7,8,11.2,14.1,2.6,0.2,1,0
5.3,12,43,15,20,86,66,1016.1,1015.2,8,7,7.1,11.7,11,1,1,0
5.3,12,43,15,20,86,66,1016.1,1015.2,8,7,7.1,11.7,11,1,1,0
8.4,13.9,31,11,19,91,79,1016.8,1013.9,5,8,9.5,10.6,0.2,11,0,1
10.6,18.4,43,15,20,100,66,1015.9,1015.4,7,6,13.9,16.7,22,0.4,1,0
10.6,18.4,43,15,20,100,66,1015.9,1015.4,7,6,13.9,16.7,22,0.4,1,0
9.6,16.6,48,15,31,90,60,1003.4,1008.8,6,1,11.4,15.1,33.6,0.6,1,0
12.6,17.8,50,20,20,86,91,1014.8,1009.8,8,8,15.1,15.7,4,17,1,1
12.6,17.8,50,20,20,86,91,1014.8,1009.8,8,8,15.1,15.7,4,17,1,1
11.2,17.7,43,24,26,91,67,1012.4,1013.7,8,8,12.2,16.5,17,0.2,1,0
12.4,16.2,46,30,22,84,56,1009.5,1008.8,7,8,14.1,15.4,8.6,10.8,1,1
12.4,16.2,46,30,22,84,56,1009.5,1008.8,7,8,14.1,15.4,8.6,10.8,1,1
8.3,13.6,39,17,22,88,72,1008.5,1011,8,7,10,12.8,10.8,0.4,1,0
7.1,13.8,24,6,13,98,94,1010.7,1005.9,7,8,10.7,12.9,1.2,7.4,1,1
9.8,16.2,31,11,9,96,72,1009.3,1005.3,8,8,11.3,15.8,12.8,0,1,0
8.3,20.5,31,7,17,83,45,1012.3,1008.2,6,4,14.1,20.2,0,3,0,1
7.1,15.2,37,17,22,79,57,1012.9,1012.4,8,5,9.7,13.8,2.8,1.8,1,1
7.1,15.2,37,17,22,79,57,1012.9,1012.4,8,5,9.7,13.8,2.8,1.8,1,1
8.4,13.7,48,2,31,98,84,992.9,995.7,8,8,9.8,11.9,16.2,9,1,1
8.4,13.7,48,2,31,98,84,992.9,995.7,8,8,9.8,11.9,16.2,9,1,1
9.2,14.9,46,17,20,98,78,1006.2,1007.7,8,8,11,13.5,9,0.8,1,0
8.3,15,67,20,33,90,86,1006.9,1002.4,8,8,9.2,12.9,8.6,7.8,1,1
8.3,15,67,20,33,90,86,1006.9,1002.4,8,8,9.2,12.9,8.6,7.8,1,1
3.5,15.7,39,6,22,78,64,1018.3,1017.6,2,6,8.6,14.2,7.8,0,1,0
10.1,16.4,46,13,22,82,76,1012.8,1011.6,8,8,11.3,14.7,0.8,2.6,0,1
10.1,16.4,46,13,22,82,76,1012.8,1011.6,8,8,11.3,14.7,0.8,2.6,0,1
11.7,16,56,19,22,87,88,999.4,997.5,8,6,13,12.3,1.8,18.8,1,1
11.7,16,56,19,22,87,88,999.4,997.5,8,6,13,12.3,1.8,18.8,1,1
14.3,21.6,50,9,28,98,44,1011.8,1010.3,8,7,14.5,20.2,19.2,0.2,1,0
